002437,2018,76.75,76.75,76.75,76.75,7.675,4,1,Concern,EVENT00037,1,2017,2018,2019
002438,2020,76.5,76.5,76.5,76.5,7.65,4,1,Concern,EVENT00056,1,2019,2020,2021
002464,2016,65.89473684,65.89473684210526,65.89473684,65.89473684,6.589473684,19,1,M&A,EVENT00164,1,2015,2016,2017
002502,2016,63.82125,63.82125,63.82125,63.82125,6.382125,8,1,M&A,EVENT00142,1,2015,2016,2017
002502,2017,57.66666667,57.66666666666666,57.66666667,57.66666667,5.766666667,6,1,Concern,EVENT00206,0,2016,2017,2018
002505,2016,47.66666667,47.66666666666666,47.66666667,47.66666667,4.766666667,6,1,Concern,EVENT00011,1,2015,2016,2017
002509,2018,72.0,72.0,72.0,72.0,7.2,3,1,Concern,EVENT00228,1,2017,2018,2019
002510,2017,29.57142857,29.571428571428573,29.57142857,29.57142857,2.957142857,7,1,M&A,EVENT00216,1,2016,2017,2018
002544,2016,68.58333333,68.58333333333333,68.58333333,68.58333333,6.858333333,12,1,M&A,EVENT00014,1,2015,2016,2017
002545,2015,100.0,100.0,100.0,100.0,10.0,12,1,M&A,EVENT00137,1,2014,2015,2016
002552,2018,29.55555556,29.55555555555556,29.55555556,29.55555556,2.955555556,9,1,Periodic,EVENT00234,1,2017,2018,2019
002591,2017,44.8,44.8,44.8,44.8,4.48,10,1,Concern,EVENT00191,1,2016,2017,2018
002604,2018,40.0,40.0,40.0,40.0,4.0,7,1,Concern,EVENT00221,1,2017,2018,2019
002606,2018,69.2,69.2,69.2,69.2,6.92,10,1,Periodic,EVENT00227,1,2017,2018,2019
002610,2016,79.58333333,79.58333333333333,79.58333333,79.58333333,7.958333333000001,12,1,M&A,EVENT00172,1,2015,2016,2017
002623,2017,25.0,25.0,25.0,25.0,2.5,4,1,Concern,EVENT00213,1,2016,2017,2018
002665,2022,70.25,70.25,70.25,70.25,7.025,8,1,Periodic,EVENT00077,1,2021,2022,2023
002680,2015,66.25,66.25,66.25,66.25,6.625,4,1,M&A,EVENT00105,1,2014,2015,2016
002685,2016,25.21428571,25.214285714285715,25.21428571,25.21428571,2.521428571,14,1,M&A,EVENT00174,1,2015,2016,2017
002707,2017,66.5,66.5,66.5,66.5,6.65,4,1,M&A,EVENT00182,1,2016,2017,2018
002716,2015,88.42857143,88.42857142857143,88.42857143,88.42857143,8.842857143,7,1,M&A,EVENT00110,1,2014,2015,2016
002770,2021,42.25,42.25,42.25,42.25,4.225,4,1,Concern,EVENT00061,1,2020,2021,2022
002783,2017,75.0,75.0,75.0,75.0,7.5,5,1,Concern,EVENT00184,1,2016,2017,2018
002816,2017,72.06666667,72.06666666666666,72.06666667,72.06666667,7.206666667,15,1,M&A,EVENT00203,1,2016,2017,2018
002951,2024,46.0,46.0,46.0,46.0,4.6,4,1,Concern,EVENT00093,1,2023,2024,2025
002995,2022,67.5,67.5,67.5,67.5,6.75,6,1,Concern,EVENT00079,1,2021,2022,2023
300004,2020,65.2,65.2,65.2,65.2,6.5200000000000005,5,1,Periodic,EVENT00058,1,2019,2020,2021
300028,2016,58.57142857,58.57142857,58.57142857,58.57142857,5.857142857,7,1,Periodic,EVENT00159,1,2015,2016,2017
300058,2015,58.27,58.27000000000001,58.27,58.27,5.827,9,1,M&A,EVENT00126,1,2014,2015,2016
300065,2018,46.5,46.5,46.5,46.5,4.65,2,1,Other,EVENT00040,1,2017,2018,2019
300083,2015,71.72727273,71.72727272727273,71.72727273,71.72727273,7.172727273,11,1,M&A,EVENT00109,1,2014,2015,2016
300089,2015,69.5175,69.5175,69.5175,69.5175,6.95175,8,1,M&A,EVENT00115,1,2014,2015,2016
300096,2018,65.58333333,65.58333333333333,65.58333333,65.58333333,6.558333333,12,1,Periodic,EVENT00233,1,2017,2018,2019
300099,2015,38.84111111,38.84111111111111,38.84111111,38.84111111,3.884111111,9,1,M&A,EVENT00131,1,2014,2015,2016
300124,2019,64.66666667,64.66666666666667,64.66666667,64.66666667,6.466666667,3,1,M&A,EVENT00044,1,2018,2019,2020
300131,2015,75.45454545,75.45454545454545,75.45454545,75.45454545,7.545454545,11,1,M&A,EVENT00134,1,2014,2015,2016
300140,2021,68.57142857,68.57142857142857,68.57142857,68.57142857,6.857142857,7,1,Periodic,EVENT00065,1,2020,2021,2022
300143,2016,81.0,81.0,81.0,81.0,8.1,6,1,M&A,EVENT00179,1,2015,2016,2017
300153,2019,73.5,73.5,73.5,73.5,7.35,2,1,Concern,EVENT00050,1,2018,2019,2020
300163,2019,53.0,53.0,53.0,53.0,5.3,5,1,Concern,EVENT00042,1,2018,2019,2020
300169,2017,70.6,70.6,70.6,70.6,7.06,10,1,Periodic,EVENT00028,1,2016,2017,2018
300182,2015,60.90076923,60.90076923076924,60.90076923,60.90076923,6.090076923,13,1,M&A,EVENT00108,1,2014,2015,2016
300260,2024,66.22222222,66.22222222222223,66.22222222,66.22222222,6.622222222,9,1,Periodic,EVENT00096,1,2023,2024,2025
300261,2022,69.0,69.0,69.0,69.0,6.9,6,1,Concern,EVENT00073,1,2021,2022,2023
300280,2016,66.0,66.0,66.0,66.0,6.6,2,1,Periodic,EVENT00165,1,2015,2016,2017
300318,2020,68.16666667,68.16666666666667,68.16666667,68.16666667,6.816666667,12,1,Periodic,EVENT00052,1,2019,2020,2021
300322,2023,79.42857143,79.42857142857143,79.42857143,79.42857143,7.942857143,7,1,Periodic,EVENT00088,1,2022,2023,2024
300323,2017,21.11111111,21.11111111111111,21.11111111,21.11111111,2.111111111,18,1,M&A,EVENT00181,1,2016,2017,2018
300343,2015,94.78571429,94.78571429,94.78571429,94.78571429,9.478571429,14,1,M&A,EVENT00120,1,2014,2015,2016
300355,2016,69.0,69.0,69.0,69.0,6.9,7,1,M&A,EVENT00147,1,2015,2016,2017
300392,2018,73.0,73.0,73.0,73.0,7.3,2,1,Concern,EVENT00036,1,2017,2018,2019
300393,2021,59.5,59.5,59.5,59.5,5.95,4,1,Concern,EVENT00068,1,2020,2021,2022
300410,2016,72.23363636,72.23363636363636,72.23363636,72.23363636,7.223363636,11,1,M&A,EVENT00163,1,2015,2016,2017
300496,2016,75.91857143,75.91857142857144,75.91857143,75.91857143,7.591857143,7,1,Periodic,EVENT00019,1,2015,2016,2017
300585,2024,65.77777778,65.77777777777777,65.77777778,65.77777778,6.577777778,9,1,Periodic,EVENT00097,1,2023,2024,2025
